,name,product_summary,product_tech_spec,product_addl_info,seller,seller_link,freq_bought,freq_bought_link,link_to_all_reviews
270,,,,,,,,,
271,"Wireless Earbuds, Willful Bluetooth Earbuds with Microphone, Touch Control Wireless Headphones in-Ear Earphones with Stereo Sound, USB-C Charge, Waterproof, Charging Case, 40H Playtime (Black)",,,"[{'info': 'Product Dimensions', 'value': '2.56 x 0.22 x 0.98 inches'}, {'info': 'Item Weight', 'value': '1.91 ounces'}, {'info': 'ASIN', 'value': 'B08HHY6WMK'}, {'info': 'Item model number', 'value': 'T7'}, {'info': 'Batteries', 'value': '1 Lithium Metal batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 5,871 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#853 in Earbud & In-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'October 28, 2020'}, {'info': 'Manufacturer', 'value': 'Willful'}, {'info': 'Language', 'value': 'French'}]",Happy Exerciser,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1TWOSQHLQBLKC&isAmazonFulfilled=1,,,/Willful-Bluetooth-Microphone-Headphones-Waterproof/product-reviews/B08HHY6WMK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
272,,,,,,,,,
273,,,,,,,,,
274,in Ear Wired Earphone Heavy Bass Sound Quality Music Sport Headset Headsets with Built-in Microphone 3.32mm in-Ear Wired Earphone…,,,"[{'info': 'Product Dimensions', 'value': '4.72 x 1.97 x 1.02 inches'}, {'info': 'Item Weight', 'value': '6.3 ounces'}, {'info': 'ASIN', 'value': 'B08HHX1HSM'}, {'info': 'Date First Available', 'value': 'June 12, 2021'}, {'info': 'Manufacturer', 'value': 'Klacr'}]",,,,,
275,,,,,,,,,
276,"Avantree HT4189 40 Hrs Wireless Headphones for TV Watching w/Bluetooth Transmitter (Digital Optical Aux RCA Pc USB), Rechargeable Hearing Headset, Plug n Play, No Audio Delay, 100ft Wireless Range","[{'info': 'Brand', 'value': '\u200eAvantree'}, {'info': 'Series', 'value': '\u200eBTHT-4189-BLK'}, {'info': 'Item model number', 'value': '\u200eBTHT-4189-BLK'}, {'info': 'Hardware Platform', 'value': '\u200ePC'}, {'info': 'Item Weight', 'value': '\u200e6.9 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e7.48 x 6.69 x 3.15 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e7.48 x 6.69 x 3.15 inches'}, {'info': 'Color', 'value': '\u200eBrown'}, {'info': 'Voltage', 'value': '\u200e5 Volts'}, {'info': 'Batteries', 'value': '\u200e1 Lithium ion batteries required. (included)'}, {'info': 'Manufacturer', 'value': '\u200eAvantree'}, {'info': 'ASIN', 'value': '\u200eB07CJ2BVSP'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eJuly 25, 2018'}]","[{'info': 'Wireless Type', 'value': '\u200eBluetooth'}, {'info': 'Average Battery Life (in hours)', 'value': '\u200e40 Hours'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 3,621 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#13 in Wireless Audio Receivers & Adapters #203 in Over-Ear Headphones'}]",,,,,/Avantree-Wireless-Headphones-Bluetooth-Transmitter/product-reviews/B07CJ2BVSP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
277,,,,,,,,,
278,,,,,,,,,
279,Wireless Headphones Bluetooth 5.0 True Wireless Earphones IPX7 Waterproof In-Ear Headphones 36H Playtime Stereo Sound Sports Headsets with Charging Case for iOS Android,,,"[{'info': 'Product Dimensions', 'value': '3.66 x 2.52 x 1.38 inches'}, {'info': 'Item Weight', 'value': '0.141 ounces'}, {'info': 'Manufacturer', 'value': 'Shenzhen Xiaobing Technology Co., Ltd'}, {'info': 'ASIN', 'value': 'B07XG8L3CW'}, {'info': 'Item model number', 'value': 'Muzili-G4'}, {'info': 'Batteries', 'value': '1 Lithium Polymer batteries required. (included)'}, {'info': 'Date First Available', 'value': 'March 15, 2020'}]",,,,,
280,,,,,,,,,
281,,,,,,,,,
282,,,,,,,,,
283,,,,,,,,,
284,,,,,,,,,
285,,,,,,,,,
286,Philips in-Ear Headphones UE100BK/00 with Improved Bass Performance,,,"[{'info': 'Product Dimensions', 'value': '1.97 x 1.18 x 6.69 inches'}, {'info': 'Item Weight', 'value': '0.705 ounces'}, {'info': 'ASIN', 'value': 'B089WCVJNW'}, {'info': 'Item model number', 'value': 'TAUE100BK/00'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.4 out of 5 stars 1,625 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.4 out of 5 stars'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'June 4, 2021'}, {'info': 'Manufacturer', 'value': 'Philips Audio'}]",,,,,
287,,,,,,,,,
288,"Avantree Ensemble Wireless Headphones for TV Watching w/Bluetooth 5.0 Transmitter & Charging Dock (Digital Optical AUX RCA), Over Ear Headset for Seniors, 35 Hrs Audio Playtime, Plug n Play, No Delay",,,"[{'info': 'Product Dimensions', 'value': '7.48 x 6.3 x 3.15 inches'}, {'info': 'Item Weight', 'value': '1.36 pounds'}, {'info': 'ASIN', 'value': 'B08629PFFQ'}, {'info': 'Item model number', 'value': 'BTHT-5150-BLK'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 1,039 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#58 in MP3 Player Bluetooth Transmitters'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'March 18, 2020'}, {'info': 'Manufacturer', 'value': 'Avantree'}]",,,,,/Avantree-Ensemble-Bluetooth-Headphones-Transmitter/product-reviews/B08629PFFQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
289,,,,,,,,,
290,,,,,,,,,
291,,,,,,,,,
292,,,,,,,,,
293,,,,,,,,,
294,Panasonic- Rp-hs46e-k Slim Clip On Earphone - Black,,,"[{'info': 'Product Dimensions', 'value': '6.7 x 3.86 x 0.59 inches'}, {'info': 'Item Weight', 'value': '0.564 ounces'}, {'info': 'ASIN', 'value': 'B002GAXWF2'}, {'info': 'Item model number', 'value': 'RP-HS46EB-K'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.2 out of 5 stars 6,450 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.2 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#107 in On-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'November 17, 2011'}, {'info': 'Manufacturer', 'value': 'Panasonic'}]",DREAM FIELD K,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AI62U825BKVWC&isAmazonFulfilled=1,,,/Panasonic-Rp-hs46e-k-Slim-Clip-Earphone/product-reviews/B002GAXWF2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
295,,,,,,,,,
296,,,,,,,,,
297,,,,,,,,,
298,,,,,,,,,
299,,,,,,,,,
300,Original Samsung Hands Free 3.5mm Premium In-Ear Stereo Dual Dynamic Speaker W/Remote and Mic White (Retail Packaging) EO-IG935BWEGWW,,,"[{'info': 'Product Dimensions', 'value': '0.08 x 4.69 x 0.08 inches'}, {'info': 'Item Weight', 'value': '0.459 ounces'}, {'info': 'ASIN', 'value': 'B01ETRPCAC'}, {'info': 'Item model number', 'value': 'EO-IG935BWEGWW'}, {'info': 'Batteries', 'value': '1 A batteries required.'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.3 out of 5 stars 3 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.3 out of 5 stars'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'March 22, 2017'}, {'info': 'Manufacturer', 'value': 'Samsung'}]",,,,,/Original-Samsung-Premium-Packaging-EO-IG935BWEGWW/product-reviews/B01ETRPCAC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
301,,,,,,,,,
302,,,,,,,,,
303,,,,,,,,,
304,"Bluetooth Headphones, OneOdio A11 Wireless Over Ear Headphones with Bass Up EQ Mode HiFi Stereo Sound CVC8.0 Microphone Headphones Compatible for Travel, Home Office Foldable Comfortable",,,"[{'info': 'Product Dimensions', 'value': '7.87 x 7.87 x 2.76 inches'}, {'info': 'Item Weight', 'value': '14.9 ounces'}, {'info': 'ASIN', 'value': 'B085M31H37'}, {'info': 'Item model number', 'value': 'A11'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.3 out of 5 stars 368 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.3 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#404 in Over-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'January 22, 2021'}, {'info': 'Manufacturer', 'value': 'OneOdio'}]",DIRONE,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3RJJJRIEAYNLE&isAmazonFulfilled=1,,,/Bluetooth-Headphones-Microphone-Compatible-Comfortable/product-reviews/B085M31H37/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
305,,,,,,,,,
306,,,,,,,,,
307,,,,,,,,,
308,,,,,,,,,
309,,,,,,,,,
310,,,,,,,,,
311,,,,,,,,,
312,,,,,,,,,
313,,,,,,,,,
314,,,,,,,,,
315,,,,,,,,,
316,,,,,,,,,
317,,,,,,,,,
318,,,,,,,,,
319,,,,,,,,,
320,,,,,,,,,
321,,,,,,,,,
322,,,,,,,,,
323,"Mifo O5 Plus Wireless Earbuds,100 Hour Playtime in-Ear Headphones,Bluetooth 5.0 Wireless Earphones,IPX7 Waterproof Sport Earbuds,Deep Bass Stereo Sound,Transparency Mode Earpods",,,"[{'info': 'Package Dimensions', 'value': '4.96 x 4.25 x 2.99 inches'}, {'info': 'Item Weight', 'value': '7.7 ounces'}, {'info': 'ASIN', 'value': 'B084ZNFRPX'}, {'info': 'Item model number', 'value': 'O5PLUS'}, {'info': 'Batteries', 'value': '2 Lithium ion batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.1 out of 5 stars 962 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.1 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#3,592 in Earbud & In-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'February 20, 2020'}, {'info': 'Department', 'value': 'All department'}, {'info': 'Manufacturer', 'value': 'mifo'}, {'info': 'Country of Origin', 'value': 'China'}]",Songeer Direct,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A7IQ0XGC91X3X&isAmazonFulfilled=1,,,/mifo-Wireless-Bluetooth-Headphones-One-Step/product-reviews/B084ZNFRPX/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
324,,,,,,,,,
325,,,,,,,,,
326,,,,,,,,,
327,"Avantree Ensemble Wireless Headphones for TV Watching w/Bluetooth 5.0 Transmitter & Charging Dock (Digital Optical AUX RCA), Over Ear Headset for Seniors, 35 Hrs Audio Playtime, Plug n Play, No Delay",,,"[{'info': 'Product Dimensions', 'value': '7.48 x 6.3 x 3.15 inches'}, {'info': 'Item Weight', 'value': '1.36 pounds'}, {'info': 'ASIN', 'value': 'B08629PFFQ'}, {'info': 'Item model number', 'value': 'BTHT-5150-BLK'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 1,039 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#58 in MP3 Player Bluetooth Transmitters'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'March 18, 2020'}, {'info': 'Manufacturer', 'value': 'Avantree'}]",,,,,/Avantree-Ensemble-Bluetooth-Headphones-Transmitter/product-reviews/B08629PFFQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
328,,,,,,,,,
329,"XiaoMi True Wireless Earphones 2 Basic The new headphones have a longer battery life. With excellent sound quality, easy to adjust. White (international edition), Mi True Wireless Earphones 2 Basic",,,"[{'info': 'Product Dimensions', 'value': '0.39 x 0.39 x 1.57 inches'}, {'info': 'Item Weight', 'value': '1.69 ounces'}, {'info': 'ASIN', 'value': 'B08BRGH7S3'}, {'info': 'Item model number', 'value': '2 Basic'}, {'info': 'Batteries', 'value': '1 Lithium Polymer batteries required.'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.3 out of 5 stars 4,418 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.3 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#2,871 in Earbud & In-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'August 25, 2020'}, {'info': 'Manufacturer', 'value': 'Xiaomi'}]",Phone-Zone,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AWH9OQ2LSV12U&isAmazonFulfilled=1,,,/Xiaomi-True-Wireless-Earphones-Basic/product-reviews/B08BRGH7S3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
330,Panasonic- Rp-hs46e-k Slim Clip On Earphone - Black,,,"[{'info': 'Product Dimensions', 'value': '6.7 x 3.86 x 0.59 inches'}, {'info': 'Item Weight', 'value': '0.564 ounces'}, {'info': 'ASIN', 'value': 'B002GAXWF2'}, {'info': 'Item model number', 'value': 'RP-HS46EB-K'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.2 out of 5 stars 6,450 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.2 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#107 in On-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'November 17, 2011'}, {'info': 'Manufacturer', 'value': 'Panasonic'}]",DREAM FIELD K,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AI62U825BKVWC&isAmazonFulfilled=1,,,/Panasonic-Rp-hs46e-k-Slim-Clip-Earphone/product-reviews/B002GAXWF2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
331,,,,,,,,,
332,"Earbuds-Earphones-Headphones-in-Ear, LUDOS SPECTA Wired Earbuds, Universal Microphone for Clear Calls, Strong Bass, Sound-Dynamic, Earphones for iPhone, Xiaomi, Samsung, Huawei, Computer",,,,AUDIO FORMULA USA,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2KDHKBXK17AW9&isAmazonFulfilled=1,,,/Earbuds-Earphones-Headphones-SPECTA-Universal-Microphone-Sound-Dynamic/product-reviews/B08MZHLH71?reviewerType=all_reviews
333,,,,,,,,,
334,,,,,,,,,
335,OneOdio Bluetooth Headphones - Studio Over Ear Headphones with 50 Hours Playtime Wired and Wireless Professional Monitor Recording Headphones with Stereo Sound for Electric Drum Piano Guitar Amp,,,"[{'info': 'Package Dimensions', 'value': '6.65 x 5.59 x 4.09 inches'}, {'info': 'Item Weight', 'value': '1.01 pounds'}, {'info': 'Manufacturer', 'value': 'OneOdio'}, {'info': 'ASIN', 'value': 'B08TQJSJLP'}, {'info': 'Batteries', 'value': '1 Lithium Polymer batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.4 out of 5 stars 4,310 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.4 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#2,172 in Over-Ear Headphones #5,687 in Earbud & In-Ear Headphones'}, {'info': 'Date First Available', 'value': 'January 22, 2021'}]",OneOdio Direct US,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3AR3HR83PX1V0&isAmazonFulfilled=1,,,/OneOdio-Bluetooth-Headphones-Professional-Recording/product-reviews/B08TQJSJLP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
336,,,,,,,,,
337,,,,,,,,,
