,name,product_summary,product_tech_spec,product_addl_info,seller,seller_link,freq_bought,freq_bought_link,link_to_all_reviews
85,JBL E45BT On-Ear Wireless Headphones (White),,,"[{'info': 'Product Dimensions', 'value': '3.43 x 8.54 x 7.36 inches'}, {'info': 'Item Weight', 'value': '7.2 ounces'}, {'info': 'ASIN', 'value': 'B01NAG28LS'}, {'info': 'Item model number', 'value': 'JBLE45BTWHT'}, {'info': 'Batteries', 'value': '2 Lithium Polymer batteries required.'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 299 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#3,126 in Over-Ear Headphones #8,427 in Earbud & In-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'February 24, 2017'}, {'info': 'Manufacturer', 'value': 'JBL (Harman Kardon)'}, {'info': 'Language', 'value': 'English'}]",,,,,/JBL-E45BT-Wireless-Headphones-White/product-reviews/B01NAG28LS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
86,,,,,,,,,
87,,,,,,,,,
88,,,,,,,,,
89,,,,,,,,,
90,,,,,,,,,
91,,,,,,,,,
92,,,,,,,,,
93,,,,,,,,,
94,,,,,,,,,
95,,,,,,,,,
96,,,,,,,,,
97,,,,,,,,,
98,,,,,,,,,
99,,,,,,,,,
100,JBL Tune 110BT Bluetooth Headset,,,"[{'info': 'Product Dimensions', 'value': '3.94 x 1.38 x 6.3 inches'}, {'info': 'Item Weight', 'value': '0.57 ounces'}, {'info': 'ASIN', 'value': 'B075KPNDC8'}, {'info': 'Item model number', 'value': 'JBLT110BTBLK'}, {'info': 'Batteries', 'value': '1 Lithium Metal batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.1 out of 5 stars 8,385 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.1 out of 5 stars'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'July 2, 2018'}, {'info': 'Manufacturer', 'value': 'JBL'}]",,,,,
101,"ULIX Rider Earphones in-Ear Headphones with Mic, 3 Years Warranty, with Anti-Tangle, Braided Cable, Microphone, Super Resistant, 48 Ω Driver, Intense Bass, Earbuds for Samsung, Computer, Laptop",,,"[{'info': 'Package Dimensions', 'value': '5.28 x 3.98 x 0.63 inches'}, {'info': 'Item Weight', 'value': '1.76 ounces'}, {'info': 'ASIN', 'value': 'B092MKW5CR'}, {'info': 'Item model number', 'value': 'RIDER'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.8 out of 5 stars 255 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.8 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#182 in Earbud & In-Ear Headphones'}, {'info': 'Date First Available', 'value': 'April 16, 2021'}, {'info': 'Manufacturer', 'value': 'ULIX'}]",AUDIO FORMULA USA,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2KDHKBXK17AW9&isAmazonFulfilled=1,,,/Earphones-Headphones-Anti-Tangle-Microphone-Resistant/product-reviews/B092MKW5CR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
102,,,,,,,,,
103,"Free 2 Bluetooth Kopfhörer Kabellos in Ear, Qualcomm QCC3040 Chipsatz Bluetooth 5.2, AptX Tiefbass, 4 Mics CVC 8.0 Geräuschreduzierung, Niedrige Latenzzeit, 30 Std. Spielzeit, IPX7 Wasserdicht",,,"[{'info': 'Package Dimensions', 'value': '5.75 x 4.25 x 1.93 inches'}, {'info': 'Item Weight', 'value': '7.4 ounces'}, {'info': 'ASIN', 'value': 'B08ZCYL6YD'}, {'info': 'Batteries', 'value': '3 Lithium ion batteries required. (included)'}, {'info': 'Date First Available', 'value': 'June 28, 2021'}, {'info': 'Manufacturer', 'value': 'UQQU'}]",,,,,
104,"Noise Cancelling Earbuds Odec True Wireless Earbuds Active Noise Cancellation ANC in-Ear Headphones with Gaming Mode, 35-Hour Playtime, Hi-Fi Stereo Sound IPX8 Waterproof (None ANC)",,,"[{'info': 'Product Dimensions', 'value': '2.44 x 2.01 x 0.98 inches'}, {'info': 'Item Weight', 'value': '1.4 ounces'}, {'info': 'ASIN', 'value': 'B08LKNPFYH'}, {'info': 'Item model number', 'value': 'OD-E2'}, {'info': 'Batteries', 'value': '2 Lithium Polymer batteries required.'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 3.6 out of 5 stars 52 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 3.6 out of 5 stars'}, {'info': 'Date First Available', 'value': 'November 25, 2020'}, {'info': 'Manufacturer', 'value': 'ODEC'}]",,,,,/Cancelling-Wireless-Cancellation-Headphones-Waterproof/product-reviews/B08LKNPFYH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
105,,,,,,,,,
106,,,,,,,,,
107,,,,,,,,,
108,,,,,,,,,
109,,,,,,,,,
110,"LUDOS Clamor Wired Earbuds in Ear Headphones with Microphone, Earphones with Mic and Volume Control, Memory Foam, Reinforced Cable, Bass Compatible with iPhone, Apple, iPad, Computer, Laptop, PC",,,,AUDIO FORMULA USA,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2KDHKBXK17AW9&isAmazonFulfilled=1,,,/Headphones-Microphone-Generation-Reinforced-Compatible/product-reviews/B074M7FJDW?reviewerType=all_reviews
111,,,,,,,,,
112,,,,,,,,,
113,"Bluetooth Headphones True Wireless Earbuds, TWS Waterproof 5.0 Earphones with Wireless Charging Case Touch Control Binaural HiFi Stereo Headset Mic Pumping Bass Earpiece Noise Canceling for Sports",,,"[{'info': 'Package Dimensions', 'value': '4.6 x 3.6 x 1 inches'}, {'info': 'Item Weight', 'value': '0.106 ounces'}, {'info': 'ASIN', 'value': 'B098LQ3L3Y'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 5.0 out of 5 stars 315 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 5.0 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#9,124 in Audio Headphones'}, {'info': 'Date First Available', 'value': 'January 5, 2021'}, {'info': 'Manufacturer', 'value': 'LeeRay'}]",YYYing,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1F8Z29A03NVSV&isAmazonFulfilled=1,,,/Bluetooth-Headphones-Waterproof-Earphones-Canceling/product-reviews/B098LQ3L3Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
114,"Bluetooth Headphones, OneOdio A11 Wireless Over Ear Headphones with Bass Up EQ Mode HiFi Stereo Sound CVC8.0 Microphone Headphones Compatible for Travel, Home Office Foldable Comfortable",,,"[{'info': 'Product Dimensions', 'value': '7.87 x 7.87 x 2.76 inches'}, {'info': 'Item Weight', 'value': '14.9 ounces'}, {'info': 'ASIN', 'value': 'B085M31H37'}, {'info': 'Item model number', 'value': 'A11'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.3 out of 5 stars 368 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.3 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#355 in Over-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'January 22, 2021'}, {'info': 'Manufacturer', 'value': 'OneOdio'}]",DIRONE,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3RJJJRIEAYNLE&isAmazonFulfilled=1,,,/Bluetooth-Headphones-Microphone-Compatible-Comfortable/product-reviews/B085M31H37/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
115,,,,,,,,,
116,,,,,,,,,
117,,,,,,,,,
118,"Full Size 4/4 Vintage Solid Wood Metallic Electronic Violin, Electric/Silent Mahogany Violin with Carrying Case, Rosin, Audio Cable, Earphone, Musical Instrument Gift for Friends",,,"[{'info': 'Product Dimensions', 'value': '23.62 x 8.27 x 1.97 inches'}, {'info': 'Item Weight', 'value': '4.86 pounds'}, {'info': 'Manufacturer', 'value': 'Ciglow'}, {'info': 'ASIN', 'value': 'B07VXDQ685'}, {'info': 'Date First Available', 'value': 'July 31, 2019'}]",,,,,
119,,,,,,,,,
120,,,,,,,,,
121,,,,,,,,,
122,,,,,,,,,
123,,,,,,,,,
124,,,,,,,,,
125,"Bose QuietComfort 35 II Wireless Bluetooth Headphones, Noise-Cancelling, with Alexa Voice Control - Black",,,"[{'info': 'Product Dimensions', 'value': '3.2 x 6.7 x 7.1 inches'}, {'info': 'Item Weight', 'value': '8.3 ounces'}, {'info': 'ASIN', 'value': 'B0756CYWWD'}, {'info': 'Item model number', 'value': '789564-0010'}, {'info': 'Batteries', 'value': '1 LR44 batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 50,056 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#9 in Over-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'October 13, 2017'}, {'info': 'Department', 'value': 'Unisex-adult'}, {'info': 'Manufacturer', 'value': 'Bose Corporation'}]",,,,,/Bose-QuietComfort-Wireless-Headphones-Cancelling/product-reviews/B0756CYWWD/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
126,,,,,,,,,
127,HolyHigh Wireless Earbuds Bluetooth 5.0 Active Noise Cancelling Earphones IPX5 Waterproof ANC in-Ear Earbuds with 4 Built-in Mics Long Playtime Deep Bass for Music and Clear Calls,,,,HolyHigh US,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A18V89GDS4AS25&isAmazonFulfilled=1,,,/HolyHigh-Bluetooth-Cancelling-Earphones-Waterproof/product-reviews/B08Y8ZG5V9?reviewerType=all_reviews
128,,,,,,,,,
129,,,,,,,,,
130,,,,,,,,,
131,"Earbuds with Microphone, Vogek Earphones Noise Isolating, in-Ear Headphones with HiFi Stereo & Powerful Bass 3.5mm Interface Compatible with iPhone and Android Smartphones, iPad, iPod, MP3 Players",,,"[{'info': 'Product Dimensions', 'value': '3.9 x 2.8 x 0.7 inches'}, {'info': 'Item Weight', 'value': '0.88 ounces'}, {'info': 'Manufacturer', 'value': 'VOGEK'}, {'info': 'ASIN', 'value': 'B08L8R4VVL'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 3.9 out of 5 stars 4 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 3.9 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#3,965 in Earbud & In-Ear Headphones'}, {'info': 'Date First Available', 'value': 'October 16, 2020'}]",,,,,/Microphone-Earphones-Headphones-Compatible-Smartphones/product-reviews/B08L8R4VVL/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
132,,,,,,,,,
133,,,,,,,,,
134,"Wireless Earbuds, Bluetooth 5.0 Headphones IPX8 Waterproof 150H Playtime, 3500 mAh Charging Case Wireless Earphones in Ear Noise Cancelling Earbuds with Mic, Deep Bass Touch Control Headset for Sports",,,"[{'info': 'Product Dimensions', 'value': '1.18 x 1.18 x 0.79 inches'}, {'info': 'Item Weight', 'value': '0.141 ounces'}, {'info': 'ASIN', 'value': 'B08X1YCYFF'}, {'info': 'Item model number', 'value': 'Touch Two C5'}, {'info': 'Batteries', 'value': '2 Lithium ion batteries required. (included)'}, {'info': 'Best Sellers Rank', 'value': '#2,552 in Earbud & In-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'June 21, 2021'}, {'info': 'Manufacturer', 'value': 'lecover'}]",Lecover-US,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1PX36C895H2X1&isAmazonFulfilled=1,,,
135,"Sony Noise Cancelling Wireless Headphones with 35 Hours Battery Life, Quick Charge, Built-in Mic and Voice Assistant - Black",,,"[{'info': 'Product Dimensions', 'value': '9.09 x 8.74 x 2.64 inches'}, {'info': 'Item Weight', 'value': '7.9 ounces'}, {'info': 'ASIN', 'value': 'B086LLYK4S'}, {'info': 'Item model number', 'value': 'WHCH710NB.CE7'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'Best Sellers Rank', 'value': '#713 in Over-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'May 23, 2021'}, {'info': 'Manufacturer', 'value': 'Sony'}]",Intro Gallery,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ALOKQ51O346LZ&isAmazonFulfilled=1,,,
136,"Bluetooth Headphones, OneOdio A11 Wireless Over Ear Headphones with Bass Up EQ Mode HiFi Stereo Sound CVC8.0 Microphone Headphones Compatible for Travel, Home Office Foldable Comfortable",,,"[{'info': 'Product Dimensions', 'value': '7.87 x 7.87 x 2.76 inches'}, {'info': 'Item Weight', 'value': '14.9 ounces'}, {'info': 'ASIN', 'value': 'B085M31H37'}, {'info': 'Item model number', 'value': 'A11'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.3 out of 5 stars 368 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.3 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#355 in Over-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'January 22, 2021'}, {'info': 'Manufacturer', 'value': 'OneOdio'}]",DIRONE,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3RJJJRIEAYNLE&isAmazonFulfilled=1,,,/Bluetooth-Headphones-Microphone-Compatible-Comfortable/product-reviews/B085M31H37/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
137,,,,,,,,,
138,,,,,,,,,
139,,,,,,,,,
140,,,,,,,,,
141,,,,,,,,,
142,,,,,,,,,
143,,,,,,,,,
144,,,,,,,,,
145,HolyHigh Wireless Earbuds Bluetooth 5.0 Active Noise Cancelling Earphones IPX5 Waterproof ANC in-Ear Earbuds with 4 Built-in Mics Long Playtime Deep Bass for Music and Clear Calls,,,"[{'info': 'Product Dimensions', 'value': '2.56 x 1.97 x 0.98 inches'}, {'info': 'Item Weight', 'value': '1.45 ounces'}, {'info': 'ASIN', 'value': 'B08Y8ZG5V9'}, {'info': 'Item model number', 'value': 'AEA05'}, {'info': 'Batteries', 'value': '1 Lithium Metal batteries required. (included)'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.3 out of 5 stars 5,871 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.3 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#122 in Earbud & In-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'March 9, 2021'}, {'info': 'Manufacturer', 'value': 'HolyHigh'}]",HolyHigh US,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A18V89GDS4AS25&isAmazonFulfilled=1,,,/HolyHigh-Bluetooth-Cancelling-Earphones-Waterproof/product-reviews/B08Y8ZG5V9/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
146,,,,,,,,,
147,,,,,,,,,
148,,,,,,,,,
149,,,,,,,,,
150,,,,,,,,,
151,,,,,,,,,
152,,,,,,,,,
153,,,,,,,,,
154,,,,,,,,,
155,,,,,,,,,
156,,,,,,,,,
157,"Sony Noise Cancelling Wireless Headphones with 35 Hours Battery Life, Quick Charge, Built-in Mic and Voice Assistant - Black",,,"[{'info': 'Product Dimensions', 'value': '9.09 x 8.74 x 2.64 inches'}, {'info': 'Item Weight', 'value': '7.9 ounces'}, {'info': 'ASIN', 'value': 'B086LLYK4S'}, {'info': 'Item model number', 'value': 'WHCH710NB.CE7'}, {'info': 'Batteries', 'value': '1 Lithium ion batteries required. (included)'}, {'info': 'Best Sellers Rank', 'value': '#713 in Over-Ear Headphones'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'May 23, 2021'}, {'info': 'Manufacturer', 'value': 'Sony'}]",Intro Gallery,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ALOKQ51O346LZ&isAmazonFulfilled=1,,,
158,,,,,,,,,
159,"Pink Stereo Gaming Headset with Mic for PS4, PS5, Xbox One, PC, Mobile, Switch, 3.5mm Jack Noise Cancelling Gamer Headphones Lightweight Over Ear Headphones",,"[{'info': 'Brand', 'value': '\u200eSADES'}, {'info': 'Hardware Platform', 'value': '\u200eGaming Console, Xbox one, Mac'}, {'info': 'Item Weight', 'value': '\u200e10.6 ounces'}, {'info': 'Package Dimensions', 'value': '\u200e7.95 x 7.83 x 3.43 inches'}, {'info': 'Color', 'value': '\u200eL5'}, {'info': 'Manufacturer', 'value': '\u200eSADES'}, {'info': 'ASIN', 'value': '\u200eB08MW3LWFD'}, {'info': 'Date First Available', 'value': '\u200eNovember 6, 2020'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 174 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#4,698 in Video Games ( See Top 100 in Video Games ) #51 in Mac Game Headsets #657 in Xbox One Games, Consoles & Accessories'}]",S-SMART,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2QUJRWAYMSKK9&isAmazonFulfilled=1,,,/Stereo-Headset-Cancelling-Headphones-Lightweight/product-reviews/B08MW3LWFD/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
160,,,,,,,,,
161,,,,,,,,,
162,,,,,,,,,
163,,,,,,,,,
164,,,,,,,,,
165,,,,,,,,,
166,,,,,,,,,
167,,,,,,,,,
168,,,,,,,,,
169,,,,,,,,,
170,,,,,,,,,
171,,,,,,,,,
172,,,,,,,,,
173,,,,,,,,,
174,,,,,,,,,
175,,,,,,,,,
176,,,,,,,,,
177,,,,,,,,,
178,,,,,,,,,
179,,,,,,,,,
180,,,,,,,,,
181,,,,,,,,,
182,,,,,,,,,/Soner-Kara-Traffic-Rider/product-reviews/B01AK9539S/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
183,,,,,,,,,
