,name,product_summary,product_tech_spec,product_addl_info,seller,seller_link,freq_bought,freq_bought_link,link_to_all_reviews
409,,,,,,,,,
410,,,,,,,,,
411,,,,,,,,,
412,,,,,,,,,
413,,,,,,,,,
414,"AMD Ryzen 5 3500X Processeur (6C/6T, mémoire Cache 35 Mo, 4,1 GHz Max Boost)",,"[{'info': 'Brand Name', 'value': '\u200eIeleacc'}, {'info': 'Item Weight', 'value': '\u200e15.5 ounces'}, {'info': 'Package Dimensions', 'value': '\u200e5.39 x 5.16 x 2.91 inches'}, {'info': 'Item model number', 'value': '\u200e3500X'}]","[{'info': 'ASIN', 'value': 'B082PB88GL'}, {'info': 'Date First Available', 'value': 'December 5, 2020'}]",,,,,
415,Intel Corp. Bx806738180 Xeon Pltnm 8180 Processor,"[{'info': 'Brand', 'value': '\u200eIntel'}, {'info': 'Item model number', 'value': '\u200eBX806738180'}, {'info': 'Item Weight', 'value': '\u200e5.6 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e5.4 x 1.8 x 4.5 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e5.4 x 1.8 x 4.5 inches'}, {'info': 'Color', 'value': '\u200eInformation not Available'}, {'info': 'Processor Count', 'value': '\u200e28'}, {'info': 'Manufacturer', 'value': '\u200eIntel Corporation'}, {'info': 'ASIN', 'value': '\u200eB0745HMV17'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eAugust 3, 2017'}]","[{'info': 'Processor', 'value': '\u200eintel_xeon'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 2.9 out of 5 stars 11 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 2.9 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#6,257 in Computer CPU Processors'}]",Mega Micro Devices Inc.,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1AM293OQ2PVYW,,,/Intel-Corp-Bx806738180-Pltnm-Processor/product-reviews/B0745HMV17/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
416,,,,,,,,,
417,,,,,,,,,
418,"ARCTIC Alpine 12 LP - CPU Cooler for Intel Sockets 115x and 1200, with 92 mm PWM Fan, Low Profile, up to 75 W Cooling Power, with Pre-Applied MX-2 Thermal Compound, Easy Installation",,"[{'info': 'Brand', 'value': '\u200eARCTIC'}, {'info': 'Series', 'value': '\u200eAlpine 12 LP'}, {'info': 'Item model number', 'value': '\u200eACALP00029A'}, {'info': 'Item Weight', 'value': '\u200e6.4 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e3.74 x 3.74 x 2.11 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e3.74 x 3.74 x 2.11 inches'}, {'info': 'Manufacturer', 'value': '\u200eARCTIC'}, {'info': 'ASIN', 'value': '\u200eB07HJ3DWQ2'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eSeptember 20, 2018'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.4 out of 5 stars 2,914 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.4 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#90 in Computer CPU Cooling Fans'}]",,,,,/ARCTIC-ACALP00029A-Profile-Intel-Cooler/product-reviews/B07HJ3DWQ2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
419,HP 860677-B21 Intel Xeon Gold 6152-2.1 GHz - 22-core - 44 Threads - 30.25 MB Cache - LGA3647 Socket - for ProLiant DL360 Gen10,"[{'info': 'Brand', 'value': '\u200eHewlett Packard Enterprise'}, {'info': 'Item model number', 'value': '\u200e860677-B21'}, {'info': 'Item Weight', 'value': '\u200e14.6 ounces'}, {'info': 'Package Dimensions', 'value': '\u200e11.1 x 9.92 x 5.83 inches'}, {'info': 'Processor Brand', 'value': '\u200eIntel'}, {'info': 'Processor Count', 'value': '\u200e22'}, {'info': 'Manufacturer', 'value': '\u200eHEWLETT PACKARD ENTERPRISE'}, {'info': 'ASIN', 'value': '\u200eB0743X5BWM'}, {'info': 'Date First Available', 'value': '\u200eJuly 20, 2017'}]","[{'info': 'Processor', 'value': '\u200e2.1 GHz intel_xeon'}]",,,,,,
420,,,,,,,,,
421,,,,,,,,,
422,Intel Corp. Bx806738180 Xeon Pltnm 8180 Processor,,,,Mega Micro Devices Inc.,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1AM293OQ2PVYW,,,/Intel-Corp-Bx806738180-Pltnm-Processor/product-reviews/B0745HMV17?reviewerType=all_reviews
423,,,,,,,,,
424,,,,,,,,,
425,,,,,,,,,
426,,,,,,,,,
427,HP 860677-B21 Intel Xeon Gold 6152-2.1 GHz - 22-core - 44 Threads - 30.25 MB Cache - LGA3647 Socket - for ProLiant DL360 Gen10,"[{'info': 'Brand', 'value': '\u200eHewlett Packard Enterprise'}, {'info': 'Item model number', 'value': '\u200e860677-B21'}, {'info': 'Item Weight', 'value': '\u200e14.6 ounces'}, {'info': 'Package Dimensions', 'value': '\u200e11.1 x 9.92 x 5.83 inches'}, {'info': 'Processor Brand', 'value': '\u200eIntel'}, {'info': 'Processor Count', 'value': '\u200e22'}, {'info': 'Manufacturer', 'value': '\u200eHEWLETT PACKARD ENTERPRISE'}, {'info': 'ASIN', 'value': '\u200eB0743X5BWM'}, {'info': 'Date First Available', 'value': '\u200eJuly 20, 2017'}]","[{'info': 'Processor', 'value': '\u200e2.1 GHz intel_xeon'}]",,,,,,
428,ASRock B550M-ITX/AC Supports 3rd Gen AMD AM4 Ryzen/Future AMD Ryzen Processors Motherboard,"[{'info': 'Brand', 'value': '\u200eASRock'}, {'info': 'Series', 'value': '\u200eB550M-ITX/AC'}, {'info': 'Item model number', 'value': '\u200eB550M-ITX/AC'}, {'info': 'Item Weight', 'value': '\u200e1.83 pounds'}, {'info': 'Product Dimensions', 'value': '\u200e11 x 8.5 x 2.5 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e11 x 8.5 x 2.5 inches'}, {'info': 'Computer Memory Type', 'value': '\u200eDDR4 SDRAM'}, {'info': 'Manufacturer', 'value': '\u200eASRock'}, {'info': 'ASIN', 'value': '\u200eB089VYCHMG'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eJune 16, 2020'}]","[{'info': 'RAM', 'value': '\u200eDDR4'}, {'info': 'Memory Speed', 'value': '\u200e2400 MHz'}, {'info': 'Wireless Type', 'value': '\u200eBluetooth'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.4 out of 5 stars 255 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.4 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#130 in Computer Motherboards'}]",,,,,/ASRock-B550M-ITX-AC-Processors-Motherboard/product-reviews/B089VYCHMG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
429,,,,,,,,,
430,,,,,,,,,
431,,,,,,,,,
432,,,,,,,,,
433,,,,,,,,,
434,,,,,,,,,
435,,,,,,,,,
436,,,,,,,,,
437,,,,,,,,,
438,,,,,,,,,
439,,,,,,,,,
440,,,,,,,,,
441,,,,,,,,,
442,AMD A8-7600 Quad-Core 3.1 GHz Socket FM2+ 65W Desktop Processor AMD Radeon R7 (AD7600YBJABOX),"[{'info': 'Brand', 'value': '\u200eAMD'}, {'info': 'Item model number', 'value': '\u200eAD7600YBJABOX'}, {'info': 'Item Weight', 'value': '\u200e1 pounds'}, {'info': 'Product Dimensions', 'value': '\u200e4 x 4 x 1 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e4 x 4 x 1 inches'}, {'info': 'Processor Brand', 'value': '\u200eAMD'}, {'info': 'Processor Count', 'value': '\u200e4'}, {'info': 'Computer Memory Type', 'value': '\u200eDDR3 SDRAM'}, {'info': 'Manufacturer', 'value': '\u200eAMD'}, {'info': 'ASIN', 'value': '\u200eB00LUH1N4O'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eJuly 17, 2014'}]","[{'info': 'Processor', 'value': '\u200e3.1 GHz amd_a_series'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 617 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#413 in Computer CPU Processors'}]",,,,,/AMD-A8-7600-Quad-Core-Processor-AD7600YBJABOX/product-reviews/B00LUH1N4O/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
443,,,,,,,,,
444,,,,,,,,,
445,AMD Ryzen 7 2700 Processor with Wraith Spire LED Cooler - YD2700BBAFBOX,"[{'info': 'Brand', 'value': '\u200eAMD'}, {'info': 'Item model number', 'value': '\u200eYD2700BBAFBOX'}, {'info': 'Item Weight', 'value': '\u200e1 pounds'}, {'info': 'Product Dimensions', 'value': '\u200e1.6 x 1.6 x 0.3 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e1.6 x 1.6 x 0.3 inches'}, {'info': 'Processor Brand', 'value': '\u200eAMD'}, {'info': 'Processor Count', 'value': '\u200e8'}, {'info': 'Computer Memory Type', 'value': '\u200eDDR4 SDRAM'}, {'info': 'Voltage', 'value': '\u200e220 Volts'}, {'info': 'Manufacturer', 'value': '\u200eAMD'}, {'info': 'ASIN', 'value': '\u200eB07B41717Z'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eApril 13, 2018'}]","[{'info': 'Processor', 'value': '\u200e4.1 GHz amd_ryzen_7'}, {'info': 'RAM', 'value': '\u200eDDR4'}, {'info': 'Wireless Type', 'value': '\u200e802.11b/n/ac'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.8 out of 5 stars 4,254 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.8 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#73 in Computer CPU Processors'}]",,,,,/AMD-Ryzen-Processor-Wraith-Cooler/product-reviews/B07B41717Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
446,,,,,,,,,
447,,,,,,,,,
448,,,,,,,,,
449,Intel Core i5-10600K Desktop Processor 6 Cores up to 4.8 GHz Unlocked  LGA1200 (Intel 400 Series Chipset) 125W,"[{'info': 'Brand', 'value': '\u200eIntel'}, {'info': 'Item model number', 'value': '\u200eBX8070110600K'}, {'info': 'Item Weight', 'value': '\u200e3.53 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e1.73 x 4.09 x 4.65 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e1.73 x 4.09 x 4.65 inches'}, {'info': 'Processor Brand', 'value': '\u200eIntel'}, {'info': 'Processor Count', 'value': '\u200e6'}, {'info': 'Manufacturer', 'value': '\u200eIntel'}, {'info': 'ASIN', 'value': '\u200eB086MHSH2C'}, {'info': 'Date First Available', 'value': '\u200eMay 20, 2020'}]","[{'info': 'Processor', 'value': '\u200e4.1 GHz core_i5'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.8 out of 5 stars 1,042 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.8 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#7 in Computer CPU Processors'}]",Empire Premium Products,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1QC79CLVIZPFM&isAmazonFulfilled=1,,,/Intel-i5-10600K-Desktop-Processor-Unlocked/product-reviews/B086MHSH2C/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
450,,,,,,,,,
451,,,,,,,,,
452,,,,,,,,,
453,,,,,,,,,
454,,,,,,,,,
455,QNAP TS-251D-4G,,,,,,,,
456,,,,,,,,,
457,,,,,,,,,
458,,,,,,,,,
459,,,,,,,,,
460,,,,,,,,,
461,,,,,,,,,
462,,,,,,,,,
463,,,,,,,,,
464,AMD Athlon II X4 630 95W AM3 2MB 2800MHz Retail,,,"[{'info': 'Product Dimensions', 'value': '6.2 x 5.2 x 3.4 inches'}, {'info': 'Item Weight', 'value': '12.8 ounces'}, {'info': 'Manufacturer', 'value': 'AMD'}, {'info': 'Language', 'value': 'English'}, {'info': 'ASIN', 'value': 'B002MAPS3K'}, {'info': 'Item model number', 'value': 'ADX630WFGIBOX'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.0 out of 5 stars 50 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.0 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#996 in Computer CPU Processors'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'September 14, 2004'}]",,,,,/AMD-Athlon-630-2800MHz-Retail/product-reviews/B002MAPS3K/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
465,,,,,,,,,
466,,,,,,,,,
467,,,,,,,,,
468,AMD FD9590FHHKWOF FX-9590 8-core 4.7 GHz Socket AM3+ 220W Black Edition Desktop Processor,,"[{'info': 'Brand', 'value': '\u200eAMD'}, {'info': 'Item model number', 'value': '\u200eFD9590FHHKWOF'}, {'info': 'Item Weight', 'value': '\u200e2.11 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e1 x 8.9 x 5.7 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e1 x 8.9 x 5.7 inches'}, {'info': 'Color', 'value': '\u200eBlack'}, {'info': 'Processor Brand', 'value': '\u200eAMD'}, {'info': 'Processor Count', 'value': '\u200e8'}, {'info': 'Computer Memory Type', 'value': '\u200eDDR3 SDRAM'}, {'info': 'Manufacturer', 'value': '\u200eAMD'}, {'info': 'ASIN', 'value': '\u200eB00DGGW3MI'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eJuly 15, 2013'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.1 out of 5 stars 728 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.1 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#317 in Computer CPU Processors'}]",,,,,/AMD-FX-9590-Desktop-Processor-FD9590FHHKWOF/product-reviews/B00DGGW3MI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
469,"Noctua NH-L9a-AM4, Premium Low-Profile CPU Cooler for AMD AM4 (Brown)",,,,Noctua Cooling Solutions,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1Z5H6ZGWCMTNX&isAmazonFulfilled=1,,,/Noctua-NH-L9a-Premium-Low-profile-Cooler/product-reviews/B075SG1T3X?reviewerType=all_reviews
470,,,,,,,,,
471,,,,,,,,,
472,,,,,,,,,
473,hongyong,,,"[{'info': 'Product Dimensions', 'value': '12.01 x 9.65 x 2.17 inches'}, {'info': 'Item Weight', 'value': '2.64 pounds'}, {'info': 'Manufacturer', 'value': 'Asus'}, {'info': 'ASIN', 'value': 'B08K96RV9H'}, {'info': 'Item model number', 'value': '90MB15V0-M0EAY0'}, {'info': 'Date First Available', 'value': 'November 4, 2020'}]",,,,,
474,,,,,,,,,
475,,,,,,,,,
476,,,,,,,,,
477,,,,,,,,,
478,,,,,,,,,
479,INTEL Core i5-2500K Processor - BX80623i52500K,,,,,,,,/INTEL-Core-i5-2500K-Processor-BX80623i52500K/product-reviews/B004FA8NX2?reviewerType=all_reviews
480,,,,,,,,,
481,,,,,,,,,
482,,,,,,,,,
483,,,,,,,,,
484,,,,,,,,,
485,,,,,,,,,
486,,,,,,,,,
487,Phenom II X6 1100T Blk Ed AM3 3.3G 512KB 125W 3.7G Turbo 6MB Box,,,"[{'info': 'Product Dimensions', 'value': '5 x 3 x 4.5 inches'}, {'info': 'Item Weight', 'value': '1 pounds'}, {'info': 'ASIN', 'value': 'B004DALW5K'}, {'info': 'Item model number', 'value': 'HDE00ZFBGRBOX'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.4 out of 5 stars 162 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.4 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#641 in Computer CPU Processors'}, {'info': 'Is Discontinued By Manufacturer', 'value': 'No'}, {'info': 'Date First Available', 'value': 'November 20, 2010'}, {'info': 'Manufacturer', 'value': 'AMD'}, {'info': 'Language', 'value': 'English'}]",,,,,/AMD-Phenom-1100T-Processor-HDE00ZFBGRBOX/product-reviews/B004DALW5K/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
488,,,,,,,,,
489,MSI MAG Tomahawk AMD B550 Socket AM4 ATX DDR4-SDRAM Motherboard,,,"[{'info': 'Product Dimensions', 'value': '4.72 x 4.72 x 4.72 inches'}, {'info': 'Item Weight', 'value': '4.18 pounds'}, {'info': 'ASIN', 'value': 'B08B4V583Q'}, {'info': 'Item model number', 'value': '7C91-001R'}, {'info': 'Best Sellers Rank', 'value': '#2,172 in Computer Motherboards'}, {'info': 'Date First Available', 'value': 'May 20, 2021'}, {'info': 'Manufacturer', 'value': 'MSI COMPUTER'}]",TRIPPODO US,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3LA4IZ88FFM0U,,,
490,,,,,,,,,
491,,,,,,,,,
492,,,,,,,,,
493,,,,,,,,,
494,,,,,,,,,
495,AMD Ryzen 7 2700X Processor with Wraith Prism LED Cooler - YD270XBGAFBOX,"[{'info': 'Brand', 'value': '\u200eAMD'}, {'info': 'Item model number', 'value': '\u200eYD270XBGAFBOX'}, {'info': 'Item Weight', 'value': '\u200e1.6 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e1.6 x 1.6 x 0.3 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e1.6 x 1.6 x 0.3 inches'}, {'info': 'Color', 'value': '\u200eRGB'}, {'info': 'Processor Brand', 'value': '\u200eAMD'}, {'info': 'Processor Count', 'value': '\u200e8'}, {'info': 'Computer Memory Type', 'value': '\u200eDDR4 SDRAM'}, {'info': 'Manufacturer', 'value': '\u200eAMD'}, {'info': 'ASIN', 'value': '\u200eB07B428M7F'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eApril 13, 2018'}]","[{'info': 'Processor', 'value': '\u200e4.3 GHz amd_ryzen_7'}, {'info': 'RAM', 'value': '\u200e16 GB DDR4'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.8 out of 5 stars 13,451 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.8 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#38 in Computer CPU Processors'}]",DealsPro1,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AVCN3MVCVULPH&isAmazonFulfilled=1,,,/AMD-Ryzen-Processor-Wraith-Cooler/product-reviews/B07B428M7F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
496,,,,,,,,,
